Product code,Bureau of Meteorology station number,Year,Month,Day,Rainfall amount (millimetres),Period over which rainfall was measured (days),Quality
IDCJAC0009,014022,2003,03,18,0.0,1,N
IDCJAC0009,014022,2003,03,19,0.0,1,N
IDCJAC0009,014022,2003,03,20,41.2,1,N
IDCJAC0009,014022,2003,03,21,0.0,1,N
IDCJAC0009,014022,2003,03,22,0.2,1,N
IDCJAC0009,014022,2003,03,23,2.4,1,N
IDCJAC0009,014022,2003,03,24,0.2,1,N
IDCJAC0009,014022,2003,03,25,0.0,1,N
IDCJAC0009,014022,2003,03,26,0.0,1,N
IDCJAC0009,014022,2003,03,27,0.0,1,N
IDCJAC0009,014022,2003,03,28,0.0,1,N
IDCJAC0009,014022,2003,03,29,0.0,1,N
IDCJAC0009,014022,2003,03,30,1.6,1,N
IDCJAC0009,014022,2003,03,31,0.2,1,N
IDCJAC0009,014022,2003,04,01,0.0,1,N
IDCJAC0009,014022,2003,04,02,0.0,1,N
IDCJAC0009,014022,2003,04,03,0.0,1,N
IDCJAC0009,014022,2003,04,04,0.8,1,N
IDCJAC0009,014022,2003,04,05,0.0,1,N
IDCJAC0009,014022,2003,04,06,0.0,1,N
IDCJAC0009,014022,2003,04,07,0.0,1,N
IDCJAC0009,014022,2003,04,08,0.0,1,N
IDCJAC0009,014022,2003,04,09,0.0,1,N
IDCJAC0009,014022,2003,04,10,0.0,1,N
IDCJAC0009,014022,2003,04,11,0.0,1,N
IDCJAC0009,014022,2003,04,12,0.0,1,N
IDCJAC0009,014022,2003,04,13,1.8,1,N
IDCJAC0009,014022,2003,04,14,2.4,1,N
IDCJAC0009,014022,2003,04,15,0.0,1,N
IDCJAC0009,014022,2003,04,16,0.0,1,N
IDCJAC0009,014022,2003,04,17,0.0,1,N
IDCJAC0009,014022,2003,04,18,0.0,1,N
IDCJAC0009,014022,2003,04,19,0.0,1,N
IDCJAC0009,014022,2003,04,20,0.0,1,N
IDCJAC0009,014022,2003,04,21,0.0,1,N
IDCJAC0009,014022,2003,04,22,0.0,1,N
IDCJAC0009,014022,2003,04,23,0.0,1,N
IDCJAC0009,014022,2003,04,24,0.0,1,N
IDCJAC0009,014022,2003,04,25,0.0,1,N
IDCJAC0009,014022,2003,04,26,0.0,1,N
IDCJAC0009,014022,2003,04,27,0.0,1,N
IDCJAC0009,014022,2003,04,28,0.0,1,N
IDCJAC0009,014022,2003,04,29,0.0,1,N
IDCJAC0009,014022,2003,04,30,0.0,1,N
IDCJAC0009,014022,2003,05,01,0.0,1,N
IDCJAC0009,014022,2003,05,02,0.0,1,N
IDCJAC0009,014022,2003,05,03,0.0,1,N
IDCJAC0009,014022,2003,05,04,0.0,1,N
IDCJAC0009,014022,2003,05,05,0.0,1,N
IDCJAC0009,014022,2003,05,06,0.0,1,N
IDCJAC0009,014022,2003,05,07,0.0,1,N
IDCJAC0009,014022,2003,05,08,0.0,1,N
IDCJAC0009,014022,2003,05,09,0.0,1,N
IDCJAC0009,014022,2003,05,10,0.0,1,N
IDCJAC0009,014022,2003,05,11,0.0,1,N
IDCJAC0009,014022,2003,05,12,0.0,1,N
IDCJAC0009,014022,2003,05,13,0.0,1,N
IDCJAC0009,014022,2003,05,14,0.0,1,N
IDCJAC0009,014022,2003,05,15,0.0,1,N
IDCJAC0009,014022,2003,05,16,0.0,1,N
IDCJAC0009,014022,2003,05,17,0.0,1,N
IDCJAC0009,014022,2003,05,18,0.0,1,N
IDCJAC0009,014022,2003,05,19,0.0,1,N
IDCJAC0009,014022,2003,05,20,0.0,1,N
IDCJAC0009,014022,2003,05,21,0.0,1,N
IDCJAC0009,014022,2003,05,22,0.0,1,N
IDCJAC0009,014022,2003,05,23,0.0,1,N
IDCJAC0009,014022,2003,05,24,0.0,1,N
IDCJAC0009,014022,2003,05,25,0.0,1,N
IDCJAC0009,014022,2003,05,26,0.0,1,N
IDCJAC0009,014022,2003,05,27,0.0,1,N
IDCJAC0009,014022,2003,05,28,0.0,1,N
IDCJAC0009,014022,2003,05,29,0.0,1,N
IDCJAC0009,014022,2003,05,30,0.0,1,N
IDCJAC0009,014022,2003,05,31,0.0,1,N
IDCJAC0009,014022,2003,06,01,0.0,1,N
IDCJAC0009,014022,2003,06,02,0.0,1,N
IDCJAC0009,014022,2003,06,03,0.0,1,N
IDCJAC0009,014022,2003,06,04,0.0,1,N
IDCJAC0009,014022,2003,06,05,0.0,1,N
IDCJAC0009,014022,2003,06,06,0.0,1,N
IDCJAC0009,014022,2003,06,07,0.0,1,N
IDCJAC0009,014022,2003,06,08,0.0,1,N
IDCJAC0009,014022,2003,06,09,0.0,1,N
IDCJAC0009,014022,2003,06,10,0.0,1,N
IDCJAC0009,014022,2003,06,11,0.0,1,N
IDCJAC0009,014022,2003,06,12,0.0,1,N
IDCJAC0009,014022,2003,06,13,0.0,1,N
