Product code,Bureau of Meteorology station number,Year,Month,Day,Minimum temperature (Degree C),Days of accumulation of minimum temperature,Quality
IDCJAC0011,014933,1968,05,14,,,
IDCJAC0011,014933,1968,05,15,,,
IDCJAC0011,014933,1968,05,16,,,
IDCJAC0011,014933,1968,05,17,,,
IDCJAC0011,014933,1968,05,18,,,
IDCJAC0011,014933,1968,05,19,,,
IDCJAC0011,014933,1968,05,20,,,
IDCJAC0011,014933,1968,05,21,,,
IDCJAC0011,014933,1968,05,22,,,
IDCJAC0011,014933,1968,05,23,,,
IDCJAC0011,014933,1968,05,24,,,
IDCJAC0011,014933,1968,05,25,,,
IDCJAC0011,014933,1968,05,26,,,
IDCJAC0011,014933,1968,05,27,,,
IDCJAC0011,014933,1968,05,28,,,
IDCJAC0011,014933,1968,05,29,,,
IDCJAC0011,014933,1968,05,30,,,
IDCJAC0011,014933,1968,05,31,,,
IDCJAC0011,014933,1968,06,01,,,
IDCJAC0011,014933,1968,06,02,,,
IDCJAC0011,014933,1968,06,03,,,
IDCJAC0011,014933,1968,06,04,,,
IDCJAC0011,014933,1968,06,05,,,
IDCJAC0011,014933,1968,06,06,,,
IDCJAC0011,014933,1968,06,07,,,
IDCJAC0011,014933,1968,06,08,,,
IDCJAC0011,014933,1968,06,09,,,
IDCJAC0011,014933,1968,06,10,,,
IDCJAC0011,014933,1968,06,11,,,
IDCJAC0011,014933,1968,06,12,,,
IDCJAC0011,014933,1968,06,13,,,
IDCJAC0011,014933,1968,06,14,,,
IDCJAC0011,014933,1968,06,15,,,
IDCJAC0011,014933,1968,06,16,,,
IDCJAC0011,014933,1968,06,17,,,
IDCJAC0011,014933,1968,06,18,,,
IDCJAC0011,014933,1968,06,19,,,
IDCJAC0011,014933,1968,06,20,,,
IDCJAC0011,014933,1968,06,21,,,
IDCJAC0011,014933,1968,06,22,,,
IDCJAC0011,014933,1968,06,23,,,
IDCJAC0011,014933,1968,06,24,,,
IDCJAC0011,014933,1968,06,25,,,
IDCJAC0011,014933,1968,06,26,,,
IDCJAC0011,014933,1968,06,27,,,
IDCJAC0011,014933,1968,06,28,,,
IDCJAC0011,014933,1968,06,29,,,
IDCJAC0011,014933,1968,06,30,,,
IDCJAC0011,014933,1968,07,01,,,
IDCJAC0011,014933,1968,07,02,,,
IDCJAC0011,014933,1968,07,03,,,
IDCJAC0011,014933,1968,07,04,,,
IDCJAC0011,014933,1968,07,05,,,
IDCJAC0011,014933,1968,07,06,,,
IDCJAC0011,014933,1968,07,07,,,
IDCJAC0011,014933,1968,07,08,,,
IDCJAC0011,014933,1968,07,09,,,
IDCJAC0011,014933,1968,07,10,,,
IDCJAC0011,014933,1968,07,11,,,
IDCJAC0011,014933,1968,07,12,,,
IDCJAC0011,014933,1968,07,13,,,
IDCJAC0011,014933,1968,07,14,,,
IDCJAC0011,014933,1968,07,15,,,
IDCJAC0011,014933,1968,07,16,,,
IDCJAC0011,014933,1968,07,17,,,
IDCJAC0011,014933,1968,07,18,,,
IDCJAC0011,014933,1968,07,19,,,
IDCJAC0011,014933,1968,07,20,,,
IDCJAC0011,014933,1968,07,21,,,
IDCJAC0011,014933,1968,07,22,13.4,,Y
IDCJAC0011,014933,1968,07,23,12.1,1,Y
IDCJAC0011,014933,1968,07,24,12.2,1,Y
IDCJAC0011,014933,1968,07,25,10.7,1,Y
IDCJAC0011,014933,1968,07,26,12.1,1,Y
IDCJAC0011,014933,1968,07,27,13.4,1,Y
IDCJAC0011,014933,1968,07,28,15.0,1,Y
IDCJAC0011,014933,1968,07,29,13.9,1,Y
IDCJAC0011,014933,1968,07,30,12.2,1,Y
IDCJAC0011,014933,1968,07,31,13.4,1,Y
IDCJAC0011,014933,1968,08,01,14.6,1,Y
IDCJAC0011,014933,1968,08,02,14.3,1,Y
IDCJAC0011,014933,1968,08,03,,,
IDCJAC0011,014933,1968,08,04,,,
IDCJAC0011,014933,1968,08,05,,,
IDCJAC0011,014933,1968,08,06,17.2,1,Y
IDCJAC0011,014933,1968,08,07,17.8,1,Y
IDCJAC0011,014933,1968,08,08,17.8,1,Y
IDCJAC0011,014933,1968,08,09,18.8,1,Y
IDCJAC0011,014933,1968,08,10,18.9,1,Y
IDCJAC0011,014933,1968,08,11,20.3,1,Y
IDCJAC0011,014933,1968,08,12,21.1,1,Y
IDCJAC0011,014933,1968,08,13,,,
IDCJAC0011,014933,1968,08,14,16.1,1,Y
IDCJAC0011,014933,1968,08,15,14.6,1,Y
IDCJAC0011,014933,1968,08,16,13.5,1,Y
IDCJAC0011,014933,1968,08,17,11.2,1,Y
IDCJAC0011,014933,1968,08,18,11.8,1,Y
IDCJAC0011,014933,1968,08,19,12.2,1,Y
IDCJAC0011,014933,1968,08,20,16.3,1,Y
IDCJAC0011,014933,1968,08,21,,,
IDCJAC0011,014933,1968,08,22,16.2,1,Y
IDCJAC0011,014933,1968,08,23,16.2,1,Y
IDCJAC0011,014933,1968,08,24,20.8,1,Y
IDCJAC0011,014933,1968,08,25,,,
IDCJAC0011,014933,1968,08,26,22.2,1,Y
IDCJAC0011,014933,1968,08,27,21.6,1,Y
IDCJAC0011,014933,1968,08,28,20.5,1,Y
IDCJAC0011,014933,1968,08,29,21.8,1,Y
IDCJAC0011,014933,1968,08,30,21.5,1,Y
IDCJAC0011,014933,1968,08,31,19.1,1,Y
IDCJAC0011,014933,1968,09,01,,,
IDCJAC0011,014933,1968,09,02,17.6,1,Y
IDCJAC0011,014933,1968,09,03,17.8,1,Y
IDCJAC0011,014933,1968,09,04,,,
IDCJAC0011,014933,1968,09,05,20.1,1,Y
IDCJAC0011,014933,1968,09,06,20.8,1,Y
IDCJAC0011,014933,1968,09,07,20.8,1,Y
IDCJAC0011,014933,1968,09,08,,,
IDCJAC0011,014933,1968,09,09,,,
IDCJAC0011,014933,1968,09,10,,,
IDCJAC0011,014933,1968,09,11,19.1,1,Y
IDCJAC0011,014933,1968,09,12,22.2,1,Y
IDCJAC0011,014933,1968,09,13,,,
IDCJAC0011,014933,1968,09,14,21.2,1,Y
IDCJAC0011,014933,1968,09,15,21.4,1,Y
IDCJAC0011,014933,1968,09,16,21.2,1,Y
IDCJAC0011,014933,1968,09,17,22.8,1,Y
IDCJAC0011,014933,1968,09,18,21.6,1,Y
IDCJAC0011,014933,1968,09,19,22.2,1,Y
IDCJAC0011,014933,1968,09,20,24.3,1,Y
IDCJAC0011,014933,1968,09,21,22.3,1,Y
IDCJAC0011,014933,1968,09,22,,,
IDCJAC0011,014933,1968,09,23,21.2,1,Y
IDCJAC0011,014933,1968,09,24,22.6,1,Y
IDCJAC0011,014933,1968,09,25,,,
IDCJAC0011,014933,1968,09,26,21.1,1,Y
IDCJAC0011,014933,1968,09,27,20.7,1,Y
IDCJAC0011,014933,1968,09,28,20.2,1,Y
