Product code,Bureau of Meteorology station number,Year,Month,Day,Minimum temperature (Degree C),Days of accumulation of minimum temperature,Quality
IDCJAC0011,014988,2022,08,13,18.7,1,Y
IDCJAC0011,014988,2022,08,14,18.5,1,Y
IDCJAC0011,014988,2022,08,15,18.4,1,Y
IDCJAC0011,014988,2022,08,16,11.6,1,Y
IDCJAC0011,014988,2022,08,17,12.9,1,Y
IDCJAC0011,014988,2022,08,18,13.7,1,Y
IDCJAC0011,014988,2022,08,19,14.6,1,Y
IDCJAC0011,014988,2022,08,20,15.4,1,Y
IDCJAC0011,014988,2022,08,21,14.6,1,Y
IDCJAC0011,014988,2022,08,22,12.7,1,Y
IDCJAC0011,014988,2022,08,23,15.4,1,Y
IDCJAC0011,014988,2022,08,24,17.9,1,Y
IDCJAC0011,014988,2022,08,25,17.8,1,Y
IDCJAC0011,014988,2022,08,26,14.3,1,Y
IDCJAC0011,014988,2022,08,27,13.4,1,Y
IDCJAC0011,014988,2022,08,28,18.7,1,Y
IDCJAC0011,014988,2022,08,29,20.1,1,Y
IDCJAC0011,014988,2022,08,30,20.2,1,Y
IDCJAC0011,014988,2022,08,31,23.4,1,Y
IDCJAC0011,014988,2022,09,01,21.8,1,Y
IDCJAC0011,014988,2022,09,02,21.6,1,Y
IDCJAC0011,014988,2022,09,03,23.2,1,Y
IDCJAC0011,014988,2022,09,04,20.5,1,Y
IDCJAC0011,014988,2022,09,05,21.6,1,Y
IDCJAC0011,014988,2022,09,06,20.8,1,Y
IDCJAC0011,014988,2022,09,07,20.0,1,Y
IDCJAC0011,014988,2022,09,08,19.6,1,Y
IDCJAC0011,014988,2022,09,09,20.2,1,Y
IDCJAC0011,014988,2022,09,10,22.5,1,Y
IDCJAC0011,014988,2022,09,11,22.4,1,Y
IDCJAC0011,014988,2022,09,12,23.1,1,Y
IDCJAC0011,014988,2022,09,13,22.6,1,Y
IDCJAC0011,014988,2022,09,14,23.9,1,Y
IDCJAC0011,014988,2022,09,15,21.9,1,Y
IDCJAC0011,014988,2022,09,16,21.3,1,Y
IDCJAC0011,014988,2022,09,17,22.0,1,Y
IDCJAC0011,014988,2022,09,18,22.5,1,Y
IDCJAC0011,014988,2022,09,19,22.5,1,Y
IDCJAC0011,014988,2022,09,20,25.7,1,Y
IDCJAC0011,014988,2022,09,21,23.9,1,Y
IDCJAC0011,014988,2022,09,22,22.4,1,Y
IDCJAC0011,014988,2022,09,23,23.2,1,Y
IDCJAC0011,014988,2022,09,24,23.8,1,Y
IDCJAC0011,014988,2022,09,25,24.0,1,Y
IDCJAC0011,014988,2022,09,26,22.0,1,Y
